# fixture_id,F3FD7C
# firmware,net-bench-2026-08-06.4
# capture_id,2
# pulse_ms,8
# requested_conversion_hz,80000
# vsns_sample_hz,40318.594
# d7s_sample_hz,40318.594
# radio_quiet,true
t_ms,bank_v,vsns_mv,d7s_mv,gate_command
-6.1014,12.2924,3050,0,0
-6.0766,12.3085,3054,0,0
-6.0518,12.2803,3047,0,0
-6.0270,12.2682,3044,0,0
-6.0022,12.2763,3046,0,0
-5.9774,12.3448,3063,0,0
-5.9526,12.3166,3056,0,0
-5.9278,12.2763,3046,0,0
-5.9030,12.2844,3048,0,0
-5.8782,12.3085,3054,0,0
-5.8534,12.2844,3048,0,0
-5.8286,12.2320,3035,0,0
-5.8038,12.2723,3045,0,0
-5.7790,12.2682,3044,0,0
-5.7542,12.2803,3047,0,0
-5.7294,12.2481,3039,0,0
-5.7046,12.3327,3060,0,0
-5.6798,12.3609,3067,0,0
-5.6550,12.2521,3040,0,0
-5.6302,12.2763,3046,0,0
-5.6054,12.3488,3064,0,0
-5.5806,12.3126,3055,0,0
-5.5557,12.2803,3047,0,0
-5.5309,12.2924,3050,0,0
-5.5061,12.2682,3044,0,0
-5.4813,12.2803,3047,0,0
-5.4565,12.2602,3042,0,0
-5.4317,12.2803,3047,0,0
-5.4069,12.3488,3064,0,0
-5.3821,12.3166,3056,0,0
-5.3573,12.3085,3054,0,0
-5.3325,12.2803,3047,0,0
-5.3077,12.3206,3057,0,0
-5.2829,12.3247,3058,0,0
-5.2581,12.2360,3036,0,0
-5.2333,12.3206,3057,0,0
-5.2085,12.2844,3048,0,0
-5.1837,12.3166,3056,0,0
-5.1589,12.2602,3042,0,0
-5.1341,12.3206,3057,0,0
-5.1093,12.3045,3053,0,0
-5.0845,12.2682,3044,0,0
-5.0597,12.2521,3040,0,0
-5.0349,12.3488,3064,0,0
-5.0101,12.2682,3044,0,0
-4.9853,12.2360,3036,0,0
-4.9605,12.3488,3064,0,0
-4.9357,12.3126,3055,0,0
-4.9109,12.2602,3042,0,0
-4.8861,12.2521,3040,0,0
-4.8613,12.3206,3057,0,0
-4.8365,12.2521,3040,0,0
-4.8117,12.2602,3042,0,0
-4.7869,12.3569,3066,0,0
-4.7621,12.3488,3064,0,0
-4.7373,12.2844,3048,0,0
-4.7125,12.2803,3047,0,0
-4.6877,12.3287,3059,0,0
-4.6629,12.2844,3048,0,0
-4.6381,12.3166,3056,0,0
-4.6133,12.3166,3056,0,0
-4.5885,12.2965,3051,0,0
-4.5637,12.2521,3040,0,0
-4.5388,12.3206,3057,0,0
-4.5140,12.2320,3035,0,0
-4.4892,12.3287,3059,0,0
-4.4644,12.2682,3044,0,0
-4.4396,12.2723,3045,0,0
-4.4148,12.3730,3070,0,0
-4.3900,12.3488,3064,0,0
-4.3652,12.2521,3040,0,0
-4.3404,12.2682,3044,0,0
-4.3156,12.3287,3059,0,0
-4.2908,12.3206,3057,0,0
-4.2660,12.2682,3044,0,0
-4.2412,12.2763,3046,0,0
-4.2164,12.2682,3044,0,0
-4.1916,12.3005,3052,0,0
-4.1668,12.2844,3048,0,0
-4.1420,12.2844,3048,0,0
-4.1172,12.3206,3057,0,0
-4.0924,12.2844,3048,0,0
-4.0676,12.2521,3040,0,0
-4.0428,12.2844,3048,0,0
-4.0180,12.3529,3065,0,0
-3.9932,12.3045,3053,0,0
-3.9684,12.2803,3047,0,0
-3.9436,12.2763,3046,0,0
-3.9188,12.3045,3053,0,0
-3.8940,12.2602,3042,0,0
-3.8692,12.3166,3056,0,0
-3.8444,12.2602,3042,0,0
-3.8196,12.3085,3054,0,0
-3.7948,12.3085,3054,0,0
-3.7700,12.2602,3042,0,0
-3.7452,12.2521,3040,0,0
-3.7204,12.2602,3042,0,0
-3.6956,12.3166,3056,0,0
-3.6708,12.2844,3048,0,0
-3.6460,12.2723,3045,0,0
-3.6212,12.2803,3047,0,0
-3.5964,12.3327,3060,0,0
-3.5716,12.2521,3040,0,0
-3.5468,12.2521,3040,0,0
-3.5219,12.2844,3048,0,0
-3.4971,12.3126,3055,0,0
-3.4723,12.3126,3055,0,0
-3.4475,12.2924,3050,0,0
-3.4227,12.3045,3053,0,0
-3.3979,12.2521,3040,0,0
-3.3731,12.2360,3036,0,0
-3.3483,12.2965,3051,0,0
-3.3235,12.3206,3057,0,0
-3.2987,12.3206,3057,0,0
-3.2739,12.2320,3035,0,0
-3.2491,12.2682,3044,0,0
-3.2243,12.3327,3060,0,0
-3.1995,12.3206,3057,0,0
-3.1747,12.3206,3057,0,0
-3.1499,12.2803,3047,0,0
-3.1251,12.2602,3042,0,0
-3.1003,12.2682,3044,0,0
-3.0755,12.3085,3054,0,0
-3.0507,12.2441,3038,0,0
-3.0259,12.2602,3042,0,0
-3.0011,12.2521,3040,0,0
-2.9763,12.3529,3065,0,0
-2.9515,12.3206,3057,0,0
-2.9267,12.3045,3053,0,0
-2.9019,12.2360,3036,0,0
-2.8771,12.2723,3045,0,0
-2.8523,12.2803,3047,0,0
-2.8275,12.2844,3048,0,0
-2.8027,12.3609,3067,0,0
-2.7779,12.2521,3040,0,0
-2.7531,12.2521,3040,0,0
-2.7283,12.2602,3042,0,0
-2.7035,12.3327,3060,0,0
-2.6787,12.3166,3056,0,0
-2.6539,12.2965,3051,0,0
-2.6291,12.2360,3036,0,0
-2.6043,12.2481,3039,0,0
-2.5795,12.2803,3047,0,0
-2.5547,12.2320,3035,0,0
-2.5299,12.3529,3065,0,0
-2.5050,12.2803,3047,0,0
-2.4802,12.2602,3042,0,0
-2.4554,12.2763,3046,0,0
-2.4306,12.3287,3059,0,0
-2.4058,12.2803,3047,0,0
-2.3810,12.2682,3044,0,0
-2.3562,12.3206,3057,0,0
-2.3314,12.2924,3050,0,0
-2.3066,12.2965,3051,0,0
-2.2818,12.3005,3052,0,0
-2.2570,12.2844,3048,0,0
-2.2322,12.2844,3048,0,0
-2.2074,12.2803,3047,0,0
-2.1826,12.2763,3046,0,0
-2.1578,12.2521,3040,0,0
-2.1330,12.3166,3056,0,0
-2.1082,12.3126,3055,0,0
-2.0834,12.2521,3040,0,0
-2.0586,12.3005,3052,0,0
-2.0338,12.3166,3056,0,0
-2.0090,12.2803,3047,0,0
-1.9842,12.2763,3046,0,0
-1.9594,12.3126,3055,0,0
-1.9346,12.2763,3046,0,0
-1.9098,12.2844,3048,0,0
-1.8850,12.2844,3048,0,0
-1.8602,12.3085,3054,0,0
-1.8354,12.3005,3052,0,0
-1.8106,12.3005,3052,0,0
-1.7858,12.2199,3032,0,0
-1.7610,12.3327,3060,0,0
-1.7362,12.3166,3056,0,0
-1.7114,12.2803,3047,0,0
-1.6866,12.2844,3048,0,0
-1.6618,12.3166,3056,0,0
-1.6370,12.2924,3050,0,0
-1.6122,12.2763,3046,0,0
-1.5874,12.3811,3072,0,0
-1.5626,12.2803,3047,0,0
-1.5378,12.2682,3044,0,0
-1.5129,12.2481,3039,0,0
-1.4881,12.3892,3074,0,0
-1.4633,12.3247,3058,0,0
-1.4385,12.2763,3046,0,0
-1.4137,12.2682,3044,0,0
-1.3889,12.3206,3057,0,0
-1.3641,12.3126,3055,0,0
-1.3393,12.2844,3048,0,0
-1.3145,12.2924,3050,0,0
-1.2897,12.3448,3063,0,0
-1.2649,12.2602,3042,0,0
-1.2401,12.2602,3042,0,0
-1.2153,12.2924,3050,0,0
-1.1905,12.3126,3055,0,0
-1.1657,12.3287,3059,0,0
-1.1409,12.2844,3048,0,0
-1.1161,12.2844,3048,0,0
-1.0913,12.3488,3064,0,0
-1.0665,12.3126,3055,0,0
-1.0417,12.2682,3044,0,0
-1.0169,12.2521,3040,0,0
-0.9921,12.3529,3065,0,0
-0.9673,12.2924,3050,0,0
-0.9425,12.3045,3053,0,0
-0.9177,12.2803,3047,0,0
-0.8929,12.2602,3042,0,0
-0.8681,12.3166,3056,0,0
-0.8433,12.2924,3050,0,0
-0.8185,12.3166,3056,0,0
-0.7937,12.3166,3056,0,0
-0.7689,12.3085,3054,0,0
-0.7441,12.2803,3047,0,0
-0.7193,12.4335,3085,0,0
-0.6945,12.3166,3056,0,0
-0.6697,12.3166,3056,0,0
-0.6449,12.2803,3047,0,0
-0.6201,12.3287,3059,0,0
-0.5953,12.2924,3050,0,0
-0.5705,12.2844,3048,0,0
-0.5457,12.2521,3040,0,0
-0.5209,12.2158,3031,0,0
-0.4960,12.2844,3048,0,0
-0.4712,12.2844,3048,0,0
-0.4464,12.2803,3047,0,0
-0.4216,12.3005,3052,0,0
-0.3968,12.2441,3038,0,0
-0.3720,12.2844,3048,0,0
-0.3472,12.2682,3044,0,0
-0.3224,12.3488,3064,0,0
-0.2976,12.2803,3047,0,0
-0.2728,12.2803,3047,0,0
-0.2480,12.3005,3052,0,0
-0.2232,12.2682,3044,0,0
-0.1984,12.3085,3054,0,0
-0.1736,12.2803,3047,0,0
-0.1488,12.2521,3040,0,0
-0.1240,12.2521,3040,0,0
-0.0992,12.3206,3057,0,0
-0.0744,12.2844,3048,0,0
-0.0496,12.2924,3050,0,0
