# fixture_id,F3FD7C
# firmware,net-bench-2026-08-06.4
# capture_id,6
# pulse_ms,8
# requested_conversion_hz,80000
# vsns_sample_hz,40318.594
# d7s_sample_hz,40318.594
# radio_quiet,true
t_ms,bank_v,vsns_mv,d7s_mv,gate_command
-6.1014,5.0943,1264,0,0
-6.0766,5.0782,1260,0,0
-6.0518,5.0943,1264,0,0
-6.0270,5.0500,1253,0,0
-6.0022,5.0943,1264,0,0
-5.9774,5.0701,1258,0,0
-5.9526,5.0943,1264,0,0
-5.9278,5.0782,1260,0,0
-5.9030,5.0862,1262,0,0
-5.8782,5.0742,1259,0,0
-5.8534,5.0661,1257,0,0
-5.8286,5.0822,1261,0,0
-5.8038,5.0782,1260,0,0
-5.7790,5.0862,1262,0,0
-5.7542,5.0379,1250,0,0
-5.7294,5.0701,1258,0,0
-5.7046,5.0742,1259,0,0
-5.6798,5.0903,1263,0,0
-5.6550,5.0661,1257,0,0
-5.6302,5.0822,1261,0,0
-5.6054,5.0661,1257,0,0
-5.5806,5.0983,1265,0,0
-5.5557,5.0822,1261,0,0
-5.5309,5.0742,1259,0,0
-5.5061,5.0822,1261,0,0
-5.4813,5.0943,1264,0,0
-5.4565,5.1064,1267,0,0
-5.4317,5.0782,1260,0,0
-5.4069,5.0500,1253,0,0
-5.3821,5.0862,1262,0,0
-5.3573,5.0540,1254,0,0
-5.3325,5.0862,1262,0,0
-5.3077,5.0943,1264,0,0
-5.2829,5.0661,1257,0,0
-5.2581,5.0661,1257,0,0
-5.2333,5.0782,1260,0,0
-5.2085,5.0701,1258,0,0
-5.1837,5.0903,1263,0,0
-5.1589,5.1064,1267,0,0
-5.1341,5.0742,1259,0,0
-5.1093,5.0862,1262,0,0
-5.0845,5.0782,1260,0,0
-5.0597,5.0782,1260,0,0
-5.0349,5.0943,1264,0,0
-5.0101,5.0943,1264,0,0
-4.9853,5.0903,1263,0,0
-4.9605,5.0862,1262,0,0
-4.9357,5.0943,1264,0,0
-4.9109,5.0742,1259,0,0
-4.8861,5.0822,1261,0,0
-4.8613,5.0943,1264,0,0
-4.8365,5.0379,1250,0,0
-4.8117,5.0943,1264,0,0
-4.7869,5.0742,1259,0,0
-4.7621,5.0983,1265,0,0
-4.7373,5.0903,1263,0,0
-4.7125,5.0862,1262,0,0
-4.6877,5.0782,1260,0,0
-4.6629,5.0943,1264,0,0
-4.6381,5.0782,1260,0,0
-4.6133,5.0943,1264,0,0
-4.5885,5.0782,1260,0,0
-4.5637,5.0862,1262,0,0
-4.5388,5.0782,1260,0,0
-4.5140,5.0983,1265,0,0
-4.4892,5.0701,1258,0,0
-4.4644,5.0661,1257,0,0
-4.4396,5.1265,1272,0,0
-4.4148,5.0862,1262,0,0
-4.3900,5.0943,1264,0,0
-4.3652,5.0943,1264,0,0
-4.3404,5.0782,1260,0,0
-4.3156,5.0822,1261,0,0
-4.2908,5.1507,1278,0,0
-4.2660,5.0943,1264,0,0
-4.2412,5.1265,1272,0,0
-4.2164,5.0862,1262,0,0
-4.1916,5.0540,1254,0,0
-4.1668,5.1265,1272,0,0
-4.1420,5.0742,1259,0,0
-4.1172,5.0782,1260,0,0
-4.0924,5.0943,1264,0,0
-4.0676,5.0903,1263,0,0
-4.0428,5.0822,1261,0,0
-4.0180,5.0862,1262,0,0
-3.9932,5.0822,1261,0,0
-3.9684,5.1064,1267,0,0
-3.9436,5.1064,1267,0,0
-3.9188,5.0862,1262,0,0
-3.8940,5.0943,1264,0,0
-3.8692,5.0782,1260,0,0
-3.8444,5.0500,1253,0,0
-3.8196,5.0701,1258,0,0
-3.7948,5.0903,1263,0,0
-3.7700,5.0903,1263,0,0
-3.7452,5.0862,1262,0,0
-3.7204,5.0983,1265,0,0
-3.6956,5.0661,1257,0,0
-3.6708,5.0419,1251,0,0
-3.6460,5.1064,1267,0,0
-3.6212,5.0903,1263,0,0
-3.5964,5.0742,1259,0,0
-3.5716,5.0943,1264,0,0
-3.5468,5.0862,1262,0,0
-3.5219,5.0862,1262,0,0
-3.4971,5.0983,1265,0,0
-3.4723,5.0701,1258,0,0
-3.4475,5.0782,1260,0,0
-3.4227,5.0862,1262,0,0
-3.3979,5.0742,1259,0,0
-3.3731,5.1064,1267,0,0
-3.3483,5.1064,1267,0,0
-3.3235,5.0983,1265,0,0
-3.2987,5.0782,1260,0,0
-3.2739,5.0862,1262,0,0
-3.2491,5.0943,1264,0,0
-3.2243,5.0661,1257,0,0
-3.1995,5.0943,1264,0,0
-3.1747,5.0822,1261,0,0
-3.1499,5.0983,1265,0,0
-3.1251,5.0943,1264,0,0
-3.1003,5.0983,1265,0,0
-3.0755,5.0903,1263,0,0
-3.0507,5.0822,1261,0,0
-3.0259,5.0782,1260,0,0
-3.0011,5.0742,1259,0,0
-2.9763,5.0943,1264,0,0
-2.9515,5.0983,1265,0,0
-2.9267,5.0782,1260,0,0
-2.9019,5.0822,1261,0,0
-2.8771,5.0903,1263,0,0
-2.8523,5.0742,1259,0,0
-2.8275,5.0782,1260,0,0
-2.8027,5.0661,1257,0,0
-2.7779,5.0782,1260,0,0
-2.7531,5.0862,1262,0,0
-2.7283,5.0742,1259,0,0
-2.7035,5.0943,1264,0,0
-2.6787,5.0782,1260,0,0
-2.6539,5.0943,1264,0,0
-2.6291,5.0782,1260,0,0
-2.6043,5.1145,1269,0,0
-2.5795,5.0742,1259,0,0
-2.5547,5.0661,1257,0,0
-2.5299,5.0419,1251,0,0
-2.5050,5.0782,1260,0,0
-2.4802,5.0903,1263,0,0
-2.4554,5.1064,1267,0,0
-2.4306,5.0742,1259,0,0
-2.4058,5.0862,1262,0,0
