# fixture_id,F3FD7C
# firmware,net-bench-2026-08-06.4
# capture_id,3
# pulse_ms,12
# requested_conversion_hz,80000
# vsns_sample_hz,40318.504
# d7s_sample_hz,40318.504
# radio_quiet,true
t_ms,bank_v,vsns_mv,d7s_mv,gate_command
-8.1352,12.2723,3045,0,0
-8.1104,12.2803,3047,0,0
-8.0856,12.3085,3054,0,0
-8.0608,12.2803,3047,0,0
-8.0360,12.2682,3044,0,0
-8.0112,12.2763,3046,0,0
-7.9864,12.2602,3042,0,0
-7.9616,12.2844,3048,0,0
-7.9368,12.2602,3042,0,0
-7.9120,12.2763,3046,0,0
-7.8872,12.2360,3036,0,0
-7.8624,12.2924,3050,0,0
-7.8376,12.2682,3044,0,0
-7.8128,12.3206,3057,0,0
-7.7880,12.2844,3048,0,0
-7.7632,12.2803,3047,0,0
-7.7384,12.2763,3046,0,0
-7.7136,12.3005,3052,0,0
-7.6888,12.2521,3040,0,0
-7.6640,12.2521,3040,0,0
-7.6392,12.2803,3047,0,0
-7.6144,12.2844,3048,0,0
-7.5896,12.2360,3036,0,0
-7.5648,12.3085,3054,0,0
-7.5400,12.3166,3056,0,0
-7.5152,12.3206,3057,0,0
-7.4904,12.2279,3034,0,0
-7.4656,12.2803,3047,0,0
-7.4408,12.2803,3047,0,0
-7.4159,12.2521,3040,0,0
-7.3911,12.2763,3046,0,0
-7.3663,12.2803,3047,0,0
-7.3415,12.3488,3064,0,0
-7.3167,12.2803,3047,0,0
-7.2919,12.2602,3042,0,0
-7.2671,12.2521,3040,0,0
-7.2423,12.2441,3038,0,0
-7.2175,12.2521,3040,0,0
-7.1927,12.2844,3048,0,0
-7.1679,12.2763,3046,0,0
-7.1431,12.3206,3057,0,0
-7.1183,12.2844,3048,0,0
-7.0935,12.2521,3040,0,0
-7.0687,12.2521,3040,0,0
-7.0439,12.2803,3047,0,0
-7.0191,12.3045,3053,0,0
-6.9943,12.2844,3048,0,0
-6.9695,12.2763,3046,0,0
-6.9447,12.2763,3046,0,0
-6.9199,12.2844,3048,0,0
-6.8951,12.2763,3046,0,0
-6.8703,12.3206,3057,0,0
-6.8455,12.3126,3055,0,0
-6.8207,12.3126,3055,0,0
-6.7959,12.2602,3042,0,0
-6.7711,12.2521,3040,0,0
-6.7463,12.2481,3039,0,0
-6.7215,12.2803,3047,0,0
-6.6967,12.3085,3054,0,0
-6.6719,12.3045,3053,0,0
-6.6471,12.2803,3047,0,0
-6.6223,12.2763,3046,0,0
-6.5975,12.3045,3053,0,0
-6.5727,12.2844,3048,0,0
-6.5479,12.2602,3042,0,0
-6.5231,12.2481,3039,0,0
-6.4983,12.2521,3040,0,0
-6.4735,12.2924,3050,0,0
-6.4487,12.2844,3048,0,0
-6.4238,12.3166,3056,0,0
-6.3990,12.3166,3056,0,0
-6.3742,12.2803,3047,0,0
-6.3494,12.2803,3047,0,0
-6.3246,12.3085,3054,0,0
-6.2998,12.2521,3040,0,0
-6.2750,12.2602,3042,0,0
-6.2502,12.2521,3040,0,0
-6.2254,12.3126,3055,0,0
-6.2006,12.2199,3032,0,0
-6.1758,12.2844,3048,0,0
-6.1510,12.3529,3065,0,0
-6.1262,12.3005,3052,0,0
-6.1014,12.2602,3042,0,0
-6.0766,12.2924,3050,0,0
-6.0518,12.2803,3047,0,0
-6.0270,12.2844,3048,0,0
-6.0022,12.2803,3047,0,0
-5.9774,12.2844,3048,0,0
-5.9526,12.3771,3071,0,0
-5.9278,12.2844,3048,0,0
-5.9030,12.2924,3050,0,0
-5.8782,12.2844,3048,0,0
-5.8534,12.3609,3067,0,0
-5.8286,12.2844,3048,0,0
-5.8038,12.2682,3044,0,0
-5.7790,12.2844,3048,0,0
-5.7542,12.2803,3047,0,0
-5.7294,12.2844,3048,0,0
-5.7046,12.2803,3047,0,0
-5.6798,12.2924,3050,0,0
-5.6550,12.3005,3052,0,0
-5.6302,12.3166,3056,0,0
-5.6054,12.2602,3042,0,0
-5.5806,12.2844,3048,0,0
-5.5558,12.2844,3048,0,0
-5.5310,12.3166,3056,0,0
-5.5062,12.2602,3042,0,0
-5.4814,12.3166,3056,0,0
-5.4566,12.3166,3056,0,0
-5.4317,12.2481,3039,0,0
-5.4069,12.2803,3047,0,0
-5.3821,12.2924,3050,0,0
-5.3573,12.2965,3051,0,0
-5.3325,12.2844,3048,0,0
-5.3077,12.2924,3050,0,0
-5.2829,12.3287,3059,0,0
-5.2581,12.2481,3039,0,0
-5.2333,12.3005,3052,0,0
-5.2085,12.2521,3040,0,0
-5.1837,12.2602,3042,0,0
-5.1589,12.2602,3042,0,0
-5.1341,12.2844,3048,0,0
-5.1093,12.2682,3044,0,0
-5.0845,12.2602,3042,0,0
-5.0597,12.2763,3046,0,0
-5.0349,12.2602,3042,0,0
-5.0101,12.3126,3055,0,0
-4.9853,12.3166,3056,0,0
-4.9605,12.2521,3040,0,0
-4.9357,12.2803,3047,0,0
-4.9109,12.2320,3035,0,0
-4.8861,12.2763,3046,0,0
-4.8613,12.3045,3053,0,0
-4.8365,12.2521,3040,0,0
-4.8117,12.2682,3044,0,0
-4.7869,12.3005,3052,0,0
-4.7621,12.3126,3055,0,0
-4.7373,12.3126,3055,0,0
-4.7125,12.3206,3057,0,0
-4.6877,12.2360,3036,0,0
-4.6629,12.2602,3042,0,0
-4.6381,12.3690,3069,0,0
-4.6133,12.2803,3047,0,0
-4.5885,12.2803,3047,0,0
-4.5637,12.2924,3050,0,0
-4.5389,12.3529,3065,0,0
-4.5141,12.3206,3057,0,0
-4.4893,12.2360,3036,0,0
-4.4645,12.3085,3054,0,0
-4.4396,12.2803,3047,0,0
-4.4148,12.3126,3055,0,0
-4.3900,12.2682,3044,0,0
-4.3652,12.3851,3073,0,0
-4.3404,12.2441,3038,0,0
-4.3156,12.2239,3033,0,0
-4.2908,12.2521,3040,0,0
-4.2660,12.2360,3036,0,0
-4.2412,12.2844,3048,0,0
-4.2164,12.2844,3048,0,0
-4.1916,12.2682,3044,0,0
-4.1668,12.2844,3048,0,0
-4.1420,12.3488,3064,0,0
-4.1172,12.2481,3039,0,0
-4.0924,12.2360,3036,0,0
-4.0676,12.3529,3065,0,0
-4.0428,12.2924,3050,0,0
-4.0180,12.2682,3044,0,0
-3.9932,12.2924,3050,0,0
-3.9684,12.3085,3054,0,0
-3.9436,12.2481,3039,0,0
-3.9188,12.2924,3050,0,0
-3.8940,12.2803,3047,0,0
-3.8692,12.2602,3042,0,0
-3.8444,12.2602,3042,0,0
-3.8196,12.2521,3040,0,0
-3.7948,12.3327,3060,0,0
-3.7700,12.2844,3048,0,0
-3.7452,12.2602,3042,0,0
-3.7204,12.2521,3040,0,0
-3.6956,12.3327,3060,0,0
-3.6708,12.2521,3040,0,0
-3.6460,12.2441,3038,0,0
-3.6212,12.3529,3065,0,0
-3.5964,12.3126,3055,0,0
-3.5716,12.2481,3039,0,0
-3.5468,12.3206,3057,0,0
-3.5220,12.3126,3055,0,0
-3.4972,12.3206,3057,0,0
-3.4724,12.2682,3044,0,0
-3.4475,12.3488,3064,0,0
-3.4227,12.2763,3046,0,0
-3.3979,12.2844,3048,0,0
-3.3731,12.2924,3050,0,0
-3.3483,12.2844,3048,0,0
-3.3235,12.2320,3035,0,0
-3.2987,12.3005,3052,0,0
-3.2739,12.1997,3027,0,0
-3.2491,12.2521,3040,0,0
-3.2243,12.3206,3057,0,0
-3.1995,12.2803,3047,0,0
-3.1747,12.3488,3064,0,0
-3.1499,12.2803,3047,0,0
-3.1251,12.2239,3033,0,0
-3.1003,12.3045,3053,0,0
-3.0755,12.3730,3070,0,0
-3.0507,12.2360,3036,0,0
-3.0259,12.3569,3066,0,0
-3.0011,12.3488,3064,0,0
-2.9763,12.2602,3042,0,0
-2.9515,12.3206,3057,0,0
-2.9267,12.2682,3044,0,0
-2.9019,12.2763,3046,0,0
-2.8771,12.3166,3056,0,0
-2.8523,12.2602,3042,0,0
-2.8275,12.2763,3046,0,0
-2.8027,12.3247,3058,0,0
-2.7779,12.2602,3042,0,0
-2.7531,12.2602,3042,0,0
-2.7283,12.2844,3048,0,0
-2.7035,12.2763,3046,0,0
-2.6787,12.2763,3046,0,0
-2.6539,12.2602,3042,0,0
-2.6291,12.3005,3052,0,0
-2.6043,12.3045,3053,0,0
-2.5795,12.2521,3040,0,0
-2.5547,12.3085,3054,0,0
-2.5299,12.3005,3052,0,0
-2.5051,12.2924,3050,0,0
-2.4803,12.2844,3048,0,0
-2.4554,12.2924,3050,0,0
-2.4306,12.3206,3057,0,0
-2.4058,12.3166,3056,0,0
-2.3810,12.2965,3051,0,0
-2.3562,12.3206,3057,0,0
-2.3314,12.2521,3040,0,0
-2.3066,12.2602,3042,0,0
-2.2818,12.3166,3056,0,0
-2.2570,12.2763,3046,0,0
-2.2322,12.2844,3048,0,0
-2.2074,12.2521,3040,0,0
-2.1826,12.2602,3042,0,0
-2.1578,12.2602,3042,0,0
-2.1330,12.2844,3048,0,0
-2.1082,12.2521,3040,0,0
-2.0834,12.3206,3057,0,0
-2.0586,12.2924,3050,0,0
-2.0338,12.2441,3038,0,0
-2.0090,12.2965,3051,0,0
-1.9842,12.3166,3056,0,0
-1.9594,12.2763,3046,0,0
-1.9346,12.2481,3039,0,0
-1.9098,12.2682,3044,0,0
-1.8850,12.2844,3048,0,0
-1.8602,12.2803,3047,0,0
-1.8354,12.3287,3059,0,0
-1.8106,12.2521,3040,0,0
-1.7858,12.2803,3047,0,0
-1.7610,12.2521,3040,0,0
-1.7362,12.2844,3048,0,0
-1.7114,12.2924,3050,0,0
-1.6866,12.2602,3042,0,0
-1.6618,12.3166,3056,0,0
-1.6370,12.3206,3057,0,0
-1.6122,12.2360,3036,0,0
-1.5874,12.2602,3042,0,0
-1.5626,12.2602,3042,0,0
-1.5378,12.2521,3040,0,0
-1.5130,12.2481,3039,0,0
-1.4882,12.2924,3050,0,0
-1.4633,12.2803,3047,0,0
-1.4385,12.2803,3047,0,0
-1.4137,12.3287,3059,0,0
-1.3889,12.2924,3050,0,0
-1.3641,12.2763,3046,0,0
-1.3393,12.2682,3044,0,0
-1.3145,12.2602,3042,0,0
-1.2897,12.2602,3042,0,0
-1.2649,12.2521,3040,0,0
-1.2401,12.2602,3042,0,0
-1.2153,12.2844,3048,0,0
-1.1905,12.3488,3064,0,0
-1.1657,12.3166,3056,0,0
-1.1409,12.2844,3048,0,0
-1.1161,12.5181,3106,0,0
-1.0913,12.2521,3040,0,0
-1.0665,12.2763,3046,0,0
-1.0417,12.2803,3047,0,0
-1.0169,12.2521,3040,0,0
-0.9921,12.3005,3052,0,0
-0.9673,12.3247,3058,0,0
-0.9425,12.2481,3039,0,0
-0.9177,12.3206,3057,0,0
-0.8929,12.2844,3048,0,0
-0.8681,12.2844,3048,0,0
-0.8433,12.2158,3031,0,0
-0.8185,12.2602,3042,0,0
-0.7937,12.2602,3042,0,0
-0.7689,12.2602,3042,0,0
-0.7441,12.2803,3047,0,0
-0.7193,12.3166,3056,0,0
-0.6945,12.2803,3047,0,0
-0.6697,12.2481,3039,0,0
-0.6449,12.3085,3054,0,0
-0.6201,12.3085,3054,0,0
-0.5953,12.2682,3044,0,0
-0.5705,12.2763,3046,0,0
-0.5457,12.2924,3050,0,0
-0.5209,12.3085,3054,0,0
-0.4961,12.2763,3046,0,0
-0.4712,12.3085,3054,0,0
-0.4464,12.2844,3048,0,0
-0.4216,12.2682,3044,0,0
-0.3968,12.2924,3050,0,0
-0.3720,12.2803,3047,0,0
-0.3472,12.2441,3038,0,0
-0.3224,12.2844,3048,0,0
-0.2976,12.2924,3050,0,0
-0.2728,12.3206,3057,0,0
-0.2480,12.3045,3053,0,0
-0.2232,12.2602,3042,0,0
-0.1984,12.3327,3060,0,0
-0.1736,12.2844,3048,0,0
-0.1488,12.3166,3056,0,0
-0.1240,12.2521,3040,0,0
-0.0992,12.2844,3048,0,0
-0.0744,12.3166,3056,0,0
-0.0496,12.2360,3036,0,0
-0.0248,12.2844,3048,0,0
0.0000,12.3085,3054,0,1
0.0248,12.2803,3047,0,1
0.0496,12.3529,3065,3180,1
0.0744,12.3327,3060,3180,1
0.0992,12.3488,3064,3181,1
0.1240,12.2521,3040,3183,1
0.1488,12.2803,3047,3185,1
0.1736,12.3287,3059,3180,1
0.1984,12.2844,3048,3179,1
0.2232,12.3126,3055,3185,1
0.2480,12.2803,3047,3180,1
0.2728,12.2924,3050,3180,1
0.2976,12.2763,3046,3184,1
0.3224,12.2803,3047,3185,1
0.3472,12.2844,3048,3185,1
0.3720,12.2924,3050,3183,1
0.3968,12.2844,3048,3185,1
0.4216,12.1997,3027,3180,1
0.4464,12.2924,3050,3180,1
0.4712,12.3206,3057,3183,1
0.4961,12.2803,3047,3181,1
0.5209,12.2844,3048,3181,1
0.5457,12.3085,3054,3184,1
0.5705,12.3166,3056,3185,1
0.5953,12.3005,3052,3181,1
0.6201,12.3488,3064,3185,1
0.6449,12.3327,3060,3182,1
0.6697,12.2481,3039,3185,1
0.6945,12.2602,3042,3186,1
0.7193,12.3609,3067,3185,1
0.7441,12.2763,3046,3189,1
0.7689,12.2924,3050,3181,1
0.7937,12.2602,3042,3180,1
0.8185,12.3529,3065,3178,1
0.8433,12.3085,3054,3189,1
0.8681,12.3005,3052,3186,1
0.8929,12.2844,3048,3180,1
0.9177,12.2844,3048,3185,1
0.9425,12.3166,3056,3183,1
0.9673,12.2521,3040,3184,1
0.9921,12.2602,3042,3183,1
1.0169,12.3126,3055,3186,1
1.0417,12.3448,3063,3186,1
1.0665,12.2602,3042,3186,1
1.0913,12.2763,3046,3186,1
1.1161,12.3488,3064,3185,1
1.1409,12.2924,3050,3185,1
1.1657,12.3005,3052,3189,1
1.1905,12.2803,3047,3185,1
1.2153,12.3529,3065,3185,1
1.2401,12.3529,3065,3183,1
1.2649,12.2763,3046,3185,1
1.2897,12.2803,3047,3186,1
1.3145,12.2763,3046,3183,1
1.3393,12.3529,3065,3186,1
1.3641,12.3166,3056,3189,1
1.3889,12.2803,3047,3184,1
1.4137,12.2682,3044,3185,1
1.4385,12.3005,3052,3180,1
1.4633,12.3327,3060,3183,1
1.4882,12.3085,3054,3185,1
1.5130,12.2602,3042,3185,1
1.5378,12.2481,3039,3183,1
1.5626,12.3287,3059,3185,1
1.5874,12.3730,3070,3180,1
1.6122,12.3206,3057,3189,1
1.6370,12.2682,3044,3186,1
1.6618,12.2481,3039,3181,1
1.6866,12.2682,3044,3186,1
1.7114,12.4053,3078,3182,1
1.7362,12.3488,3064,3185,1
1.7610,12.2924,3050,3189,1
1.7858,12.3085,3054,3189,1
1.8106,12.2723,3045,3189,1
1.8354,12.2682,3044,3183,1
1.8602,12.2441,3038,3180,1
1.8850,12.3811,3072,3185,1
1.9098,12.4214,3082,3183,1
1.9346,12.4012,3077,3181,1
1.9594,12.3851,3073,3185,1
1.9842,12.4053,3078,3180,1
2.0090,12.3287,3059,3185,1
2.0338,12.3126,3055,3189,1
2.0586,12.3569,3066,3189,1
2.0834,12.3206,3057,3189,1
2.1082,12.3005,3052,3189,1
2.1330,12.3569,3066,3188,1
2.1578,12.3488,3064,3189,1
2.1826,12.3488,3064,3189,1
2.2074,12.3771,3071,3180,1
2.2322,12.3690,3069,3185,1
2.2570,12.5020,3102,3182,1
2.2818,12.4536,3090,3185,1
2.3066,12.1917,3025,3189,1
2.3314,12.2844,3048,3189,1
2.3562,12.3771,3071,3189,1
2.3810,12.4698,3094,3177,1
2.4058,12.5504,3114,3186,1
2.4306,12.2481,3039,3189,1
2.4554,12.4133,3080,3186,1
2.4803,12.6552,3140,3186,1
2.5051,12.3851,3073,3189,1
2.5299,12.3892,3074,3187,1
2.5547,12.4174,3081,3186,1
2.5795,12.2602,3042,3189,1
2.6043,12.4859,3098,3181,1
2.6291,12.5342,3110,3189,1
2.6539,12.6431,3137,3189,1
2.6787,12.8526,3189,3189,1
2.7035,11.3574,2818,3117,1
2.7283,12.8526,3189,3189,1
2.7531,12.2682,3044,3084,1
2.7779,12.8526,3189,3189,1
2.8027,12.2682,3044,3090,1
2.8275,12.8526,3189,3189,1
2.8523,11.9055,2954,3180,1
2.8771,11.4461,2840,3128,1
2.9019,11.2728,2797,3189,1
2.9267,12.8526,3189,3189,1
2.9515,11.0471,2741,3189,1
2.9763,12.8526,3189,3189,1
3.0011,12.2521,3040,3189,1
3.0259,11.7242,2909,3189,1
3.0507,12.8526,3189,3189,1
3.0755,11.5025,2854,3186,1
3.1003,12.8526,3189,3189,1
3.1251,11.8088,2930,3189,1
3.1499,12.7358,3160,3189,1
3.1747,11.7362,2912,3158,1
3.1995,11.3534,2817,3167,1
3.2243,12.2199,3032,3189,1
3.2491,12.3206,3057,3189,1
3.2739,12.8526,3189,3144,1
3.2987,12.8526,3189,3189,1
3.3235,12.0264,2984,3168,1
3.3483,12.3166,3056,3189,1
3.3731,12.8526,3189,3189,1
3.3979,11.3775,2823,3186,1
3.4227,12.5222,3107,3163,1
3.4475,12.5423,3112,3185,1
3.4724,12.8405,3186,3170,1
3.4972,12.8526,3189,3164,1
3.5220,12.2602,3042,3189,1
3.5468,12.5342,3110,3169,1
3.5716,12.7075,3153,3188,1
3.5964,11.2042,2780,3189,1
3.6212,12.8526,3189,3189,1
3.6460,12.8526,3189,3189,1
3.6708,12.1070,3004,3129,1
3.6956,12.8526,3189,3189,1
3.7204,12.3771,3071,3189,1
3.7452,12.8526,3189,3189,1
3.7700,11.5105,2856,3189,1
3.7948,12.3529,3065,3157,1
3.8196,12.8526,3189,3189,1
3.8444,12.8526,3189,3149,1
3.8692,12.8526,3189,3180,1
3.8940,12.8526,3189,3175,1
3.9188,12.3166,3056,3189,1
3.9436,10.7045,2656,3189,1
3.9684,11.6476,2890,3189,1
3.9932,12.7075,3153,3167,1
4.0180,12.8526,3189,3175,1
4.0428,12.6148,3130,3189,1
4.0676,12.4295,3084,3189,1
4.0924,12.8526,3189,3189,1
4.1172,12.5060,3103,3183,1
4.1420,12.8526,3189,3172,1
4.1668,12.8526,3189,3173,1
4.1916,12.6148,3130,3189,1
4.2164,12.6390,3136,3189,1
4.2412,12.8526,3189,3179,1
4.2660,12.8526,3189,3180,1
4.2908,12.3569,3066,3189,1
4.3156,12.8526,3189,3180,1
4.3404,12.6148,3130,3189,1
4.3652,12.2602,3042,3189,1
4.3900,12.8526,3189,3170,1
4.4148,12.8526,3189,3157,1
4.4396,12.4496,3089,3170,1
4.4645,12.8526,3189,3167,1
4.4893,12.1473,3014,3145,1
4.5141,12.1393,3012,3162,1
4.5389,12.8526,3189,3189,1
4.5637,12.5222,3107,3185,1
4.5885,11.6637,2894,3175,1
4.6133,12.8526,3189,3181,1
4.6381,12.8526,3189,3189,1
4.6629,12.6350,3135,3189,1
4.6877,12.8365,3185,3163,1
4.7125,11.9498,2965,3189,1
4.7373,12.8526,3189,3175,1
4.7621,11.6395,2888,3185,1
4.7869,12.1554,3016,3189,1
4.8117,12.3972,3076,3189,1
4.8365,11.7443,2914,3189,1
4.8613,11.8692,2945,3189,1
4.8861,11.8692,2945,3180,1
4.9109,11.6355,2887,3189,1
4.9357,12.6431,3137,3160,1
4.9605,12.8526,3189,3189,1
4.9853,12.7237,3157,3189,1
5.0101,12.5383,3111,3174,1
5.0349,11.0027,2730,3189,1
5.0597,11.6032,2879,3172,1
5.0845,12.5504,3114,3186,1
5.1093,12.8526,3189,3155,1
5.1341,12.8526,3189,3189,1
5.1589,12.8526,3189,3183,1
5.1837,12.0909,3000,3189,1
5.2085,11.4541,2842,3189,1
5.2333,12.8526,3189,3189,1
5.2581,11.7524,2916,3189,1
5.2829,11.6355,2887,3181,1
5.3077,12.8405,3186,3165,1
5.3325,12.8526,3189,3189,1
5.3573,11.9095,2955,3189,1
5.3821,12.8526,3189,3189,1
5.4069,11.7040,2904,3189,1
5.4317,12.5060,3103,3185,1
5.4566,12.8526,3189,3189,1
5.4814,11.6597,2893,3189,1
5.5062,12.6390,3136,3153,1
5.5310,12.8526,3189,3168,1
5.5558,11.8975,2952,3189,1
5.5806,12.8526,3189,3171,1
5.6054,12.8526,3189,3189,1
5.6302,12.3851,3073,3178,1
5.6550,12.0466,2989,3189,1
5.6798,12.6592,3141,3189,1
5.7046,12.0264,2984,3189,1
5.7294,12.3488,3064,3177,1
5.7542,12.8123,3179,3157,1
5.7790,12.8526,3189,3189,1
5.8038,12.4859,3098,3189,1
5.8286,11.5428,2864,3189,1
5.8534,12.6834,3147,3189,1
5.8782,12.6511,3139,3189,1
5.9030,12.8526,3189,3178,1
5.9278,12.8526,3189,3163,1
5.9526,11.8330,2936,3160,1
5.9774,10.8455,2691,3180,1
6.0022,12.0264,2984,3189,1
6.0270,12.8526,3189,3189,1
6.0518,12.7559,3165,3188,1
6.0766,12.0143,2981,3180,1
6.1014,12.5866,3123,3189,1
6.1262,11.6032,2879,3186,1
6.1510,12.8526,3189,3185,1
6.1758,12.8526,3189,3137,1
6.2006,12.8526,3189,3175,1
6.2254,12.3851,3073,3189,1
6.2502,12.8526,3189,3189,1
6.2750,11.7967,2927,3180,1
6.2998,12.8526,3189,3163,1
6.3246,12.4496,3089,3189,1
6.3494,11.5307,2861,3189,1
6.3742,11.9982,2977,3189,1
6.3990,11.4904,2851,3151,1
6.4238,12.2803,3047,3189,1
6.4487,12.3206,3057,3189,1
6.4735,12.4859,3098,3137,1
6.4983,11.5428,2864,3175,1
6.5231,12.2521,3040,3141,1
6.5479,11.8048,2929,3189,1
6.5727,12.5423,3112,3189,1
6.5975,12.8526,3189,3185,1
6.6223,12.8526,3189,3189,1
6.6471,12.3609,3067,3180,1
6.6719,12.8526,3189,3167,1
6.6967,11.8733,2946,3180,1
6.7215,12.4375,3086,3189,1
6.7463,11.2445,2790,3175,1
6.7711,12.3287,3059,3179,1
6.7959,12.7156,3155,3163,1
6.8207,12.8526,3189,3180,1
6.8455,11.8410,2938,3165,1
6.8703,11.4178,2833,3189,1
6.8951,12.8526,3189,3179,1
6.9199,12.0788,2997,3189,1
6.9447,12.8526,3189,3189,1
6.9695,12.8526,3189,3178,1
6.9943,12.6148,3130,3189,1
7.0191,12.8526,3189,3189,1
7.0439,12.8526,3189,3163,1
7.0687,12.1876,3024,3147,1
7.0935,12.8526,3189,3154,1
7.1183,12.7196,3156,3185,1
7.1431,12.0264,2984,3189,1
7.1679,11.6919,2901,3189,1
7.1927,12.6068,3128,3182,1
7.2175,12.3529,3065,3149,1
7.2423,12.8526,3189,3167,1
7.2671,12.8526,3189,3189,1
7.2919,11.8813,2948,3082,1
7.3167,12.8526,3189,3189,1
7.3415,11.8249,2934,3186,1
7.3663,12.8526,3189,3189,1
7.3911,12.5222,3107,3174,1
7.4159,12.5544,3115,3146,1
7.4408,11.7362,2912,3166,1
7.4656,12.8526,3189,3189,1
7.4904,11.9337,2961,3189,1
7.5152,12.8526,3189,3189,1
7.5400,12.6310,3134,3178,1
7.5648,12.8526,3189,3162,1
7.5896,12.8526,3189,3163,1
7.6144,12.3408,3062,3189,1
7.6392,12.8526,3189,3174,1
7.6640,12.3005,3052,3189,1
7.6888,12.6068,3128,3159,1
7.7136,12.8486,3188,3189,1
7.7384,12.8526,3189,3167,1
7.7632,12.5060,3103,3178,1
7.7880,12.8526,3189,3189,1
7.8128,11.5871,2875,3189,1
7.8376,11.9095,2955,3189,1
7.8624,12.8526,3189,3189,1
7.8872,11.5912,2876,3181,1
7.9120,12.3327,3060,3189,1
7.9368,12.2199,3032,3176,1
7.9616,11.5831,2874,3189,1
7.9864,11.9498,2965,3153,1
8.0112,12.8526,3189,3189,1
8.0360,11.5428,2864,3178,1
8.0608,12.2360,3036,3189,1
8.0856,11.7886,2925,3189,1
8.1104,12.4375,3086,3189,1
8.1352,12.1191,3007,3189,1
8.1600,12.2844,3048,3189,1
8.1848,11.6395,2888,3189,1
8.2096,11.8692,2945,3189,1
8.2344,11.5952,2877,3189,1
8.2592,12.8526,3189,3189,1
8.2840,12.8526,3189,3149,1
8.3088,12.8526,3189,3189,1
8.3336,12.6834,3147,3189,1
8.3584,11.0027,2730,3162,1
8.3832,12.8526,3189,3173,1
8.4081,12.8526,3189,3189,1
8.4329,12.8526,3189,3189,1
8.4577,12.8526,3189,3174,1
8.4825,12.2924,3050,3189,1
8.5073,11.8249,2934,3177,1
8.5321,11.6395,2888,3189,1
8.5569,10.7166,2659,3163,1
