# fixture_id,F3FD7C
# firmware,net-bench-2026-08-06.4
# capture_id,1
# pulse_ms,20
# requested_conversion_hz,80000
# vsns_sample_hz,40318.762
# d7s_sample_hz,40318.762
# radio_quiet,true
t_ms,bank_v,vsns_mv,d7s_mv,gate_command
-1.2897,12.3327,3060,0,0
-1.2649,12.3327,3060,0,0
-1.2401,12.2844,3048,0,0
-1.2153,12.2763,3046,0,0
-1.1905,12.2924,3050,0,0
-1.1657,12.2602,3042,0,0
-1.1409,12.2924,3050,0,0
-1.1161,12.2844,3048,0,0
-1.0913,12.3529,3065,0,0
-1.0665,12.2602,3042,0,0
-1.0417,12.3126,3055,0,0
-1.0169,12.3166,3056,0,0
-0.9921,12.2602,3042,0,0
-0.9673,12.2521,3040,0,0
-0.9425,12.3126,3055,0,0
-0.9177,12.3206,3057,0,0
-0.8929,12.2803,3047,0,0
-0.8681,12.3166,3056,0,0
-0.8433,12.3448,3063,0,0
-0.8185,12.2682,3044,0,0
-0.7937,12.2602,3042,0,0
-0.7689,12.3166,3056,0,0
-0.7441,12.2803,3047,0,0
-0.7193,12.2924,3050,0,0
-0.6945,12.3045,3053,0,0
-0.6697,12.3045,3053,0,0
-0.6449,12.2844,3048,0,0
-0.6201,12.3126,3055,0,0
-0.5953,12.2682,3044,0,0
-0.5705,12.2844,3048,0,0
-0.5457,12.2803,3047,0,0
-0.5208,12.3005,3052,0,0
-0.4960,12.3166,3056,0,0
-0.4712,12.2844,3048,0,0
-0.4464,12.3126,3055,0,0
-0.4216,12.2521,3040,0,0
-0.3968,12.3206,3057,0,0
-0.3720,12.2803,3047,0,0
-0.3472,12.2521,3040,0,0
-0.3224,12.3247,3058,0,0
-0.2976,12.4174,3081,0,0
-0.2728,12.2844,3048,0,0
-0.2480,12.2803,3047,0,0
-0.2232,12.3166,3056,0,0
-0.1984,12.2844,3048,0,0
-0.1736,12.3166,3056,0,0
-0.1488,12.2521,3040,0,0
-0.1240,12.3892,3074,0,0
-0.0992,12.3488,3064,0,0
-0.0744,12.2844,3048,0,0
-0.0496,12.3287,3059,0,0
-0.0248,12.2844,3048,0,0
0.0000,12.3609,3067,0,1
0.0248,12.3529,3065,0,1
0.0496,12.3045,3053,3182,1
0.0744,12.3287,3059,3182,1
0.0992,12.3771,3071,3182,1
0.1240,12.3206,3057,3181,1
0.1488,12.3126,3055,3185,1
0.1736,12.2803,3047,3182,1
0.1984,12.2682,3044,3178,1
0.2232,12.2844,3048,3179,1
0.2480,12.3126,3055,3185,1
0.2728,12.3287,3059,3186,1
0.2976,12.2239,3033,3183,1
0.3224,12.3529,3065,3185,1
0.3472,12.2803,3047,3185,1
0.3720,12.2844,3048,3189,1
0.3968,12.2682,3044,3185,1
0.4216,12.2602,3042,3180,1
0.4464,12.3327,3060,3186,1
0.4712,12.3085,3054,3182,1
0.4960,12.2763,3046,3189,1
0.5208,12.3166,3056,3186,1
0.5457,12.3488,3064,3182,1
0.5705,12.2521,3040,3186,1
0.5953,12.3005,3052,3184,1
0.6201,12.2441,3038,3185,1
0.6449,12.3247,3058,3185,1
0.6697,12.3126,3055,3189,1
0.6945,12.3247,3058,3183,1
0.7193,12.2844,3048,3183,1
0.7441,12.2239,3033,3184,1
0.7689,12.3690,3069,3185,1
0.7937,12.3730,3070,3183,1
0.8185,12.3206,3057,3183,1
0.8433,12.2521,3040,3180,1
0.8681,12.2481,3039,3185,1
0.8929,12.3529,3065,3186,1
0.9177,12.3488,3064,3182,1
0.9425,12.3126,3055,3189,1
0.9673,12.2803,3047,3185,1
0.9921,12.2682,3044,3184,1
1.0169,12.3811,3072,3186,1
1.0417,12.3529,3065,3184,1
1.0665,12.3005,3052,3189,1
1.0913,12.2803,3047,3187,1
1.1161,12.2521,3040,3182,1
1.1409,12.3569,3066,3186,1
1.1657,12.3972,3076,3185,1
1.1905,12.2844,3048,3185,1
1.2153,12.2682,3044,3188,1
1.2401,12.2844,3048,3186,1
1.2649,12.3005,3052,3185,1
1.2897,12.3529,3065,3180,1
1.3145,12.3287,3059,3186,1
1.3393,12.2803,3047,3185,1
1.3641,12.2521,3040,3187,1
1.3889,12.2844,3048,3186,1
1.4137,12.3690,3069,3180,1
1.4385,12.3287,3059,3185,1
1.4633,12.3569,3066,3186,1
1.4881,12.2602,3042,3184,1
1.5129,12.2481,3039,3186,1
1.5377,12.2803,3047,3185,1
1.5625,12.3206,3057,3181,1
1.5874,12.3771,3071,3180,1
1.6122,12.3771,3071,3185,1
1.6370,12.3448,3063,3189,1
1.6618,12.2924,3050,3186,1
1.6866,12.2803,3047,3185,1
1.7114,12.2481,3039,3185,1
1.7362,12.3287,3059,3185,1
1.7610,12.3085,3054,3185,1
1.7858,12.4053,3078,3183,1
1.8106,12.4012,3077,3184,1
1.8354,12.3569,3066,3180,1
1.8602,12.3529,3065,3185,1
1.8850,12.2844,3048,3184,1
1.9098,12.3085,3054,3184,1
1.9346,12.2924,3050,3189,1
1.9594,12.2924,3050,3188,1
1.9842,12.2360,3036,3189,1
2.0090,12.2844,3048,3189,1
2.0338,12.2844,3048,3189,1
2.0586,12.2602,3042,3189,1
2.0834,12.2844,3048,3189,1
2.1082,12.3166,3056,3189,1
2.1330,12.2521,3040,3189,1
2.1578,12.3448,3063,3186,1
2.1826,12.3529,3065,3182,1
2.2074,12.4174,3081,3189,1
2.2322,12.5342,3110,3185,1
2.2570,12.4818,3097,3189,1
2.2818,12.3327,3060,3189,1
2.3066,12.2481,3039,3189,1
2.3314,12.3529,3065,3189,1
2.3562,12.4496,3089,3186,1
2.3810,12.5786,3121,3183,1
2.4058,12.2602,3042,3189,1
2.4306,12.3811,3072,3189,1
2.4554,12.6148,3130,3189,1
2.4802,12.3327,3060,3189,1
2.5050,12.4133,3080,3154,1
2.5298,12.6672,3143,3189,1
2.5546,12.3085,3054,3189,1
2.5794,12.5786,3121,3189,1
2.6042,12.6672,3143,3189,1
2.6290,12.6350,3135,3189,1
2.6539,12.7116,3154,3189,1
2.6787,12.3851,3073,3148,1
2.7035,11.3131,2807,3189,1
2.7283,12.8526,3189,3189,1
2.7531,10.6319,2638,3187,1
2.7779,12.8526,3189,3186,1
2.8027,11.1841,2775,3175,1
2.8275,12.8526,3189,3170,1
2.8523,10.9100,2707,3159,1
2.8771,11.9942,2976,3153,1
2.9019,12.8526,3189,3154,1
2.9267,12.8526,3189,3189,1
2.9515,12.4698,3094,3189,1
2.9763,12.7358,3160,3189,1
3.0011,12.0506,2990,3189,1
3.0259,11.8007,2928,3189,1
3.0507,11.4461,2840,3177,1
3.0755,12.6148,3130,3174,1
3.1003,11.3977,2828,3175,1
3.1251,12.0506,2990,3185,1
3.1499,12.8526,3189,3189,1
3.1747,12.8526,3189,3189,1
3.1995,12.8526,3189,3164,1
3.2243,12.5222,3107,3178,1
3.2491,12.0909,3000,3168,1
3.2739,12.4053,3078,3189,1
3.2987,11.5388,2863,3174,1
3.3235,12.8365,3185,3189,1
3.3483,12.8526,3189,3189,1
3.3731,11.2204,2784,3189,1
3.3979,12.7962,3175,3189,1
3.4227,11.9821,2973,3189,1
3.4475,12.8526,3189,3178,1
3.4723,12.8526,3189,3189,1
3.4971,12.4133,3080,3148,1
3.5219,12.8526,3189,3189,1
3.5467,12.8526,3189,3189,1
3.5715,12.1554,3016,3189,1
3.5963,12.8526,3189,3106,1
3.6211,12.5745,3120,3189,1
3.6459,11.8692,2945,3189,1
3.6707,12.6028,3127,3189,1
3.6955,12.3327,3060,3189,1
3.7204,10.7851,2676,3189,1
3.7452,12.5222,3107,3189,1
3.7700,11.8692,2945,3189,1
3.7948,12.5504,3114,3186,1
3.8196,12.7962,3175,3189,1
3.8444,12.8526,3189,3180,1
3.8692,12.6431,3137,3170,1
3.8940,12.8083,3178,3189,1
3.9188,12.7680,3168,3189,1
3.9436,11.5549,2867,3189,1
3.9684,11.6032,2879,3189,1
3.9932,12.5866,3123,3189,1
4.0180,12.8526,3189,3189,1
4.0428,12.8526,3189,3189,1
4.0676,12.7156,3155,3167,1
4.0924,12.7196,3156,3151,1
4.1172,11.6798,2898,3186,1
4.1420,12.7196,3156,3189,1
4.1668,12.6350,3135,3175,1
4.1916,12.8526,3189,3189,1
4.2164,12.8526,3189,3167,1
4.2412,12.8526,3189,3189,1
4.2660,12.0627,2993,3189,1
4.2908,12.6793,3146,3189,1
4.3156,12.8526,3189,3189,1
4.3404,11.9498,2965,3180,1
4.3652,12.3045,3053,3147,1
4.3900,12.7882,3173,3149,1
4.4148,12.8526,3189,3177,1
4.4396,12.5544,3115,3189,1
4.4644,12.1715,3020,3189,1
4.4892,11.5912,2876,3189,1
4.5140,11.6597,2893,3153,1
4.5388,12.8446,3187,3189,1
4.5636,12.8526,3189,3189,1
4.5884,11.6798,2898,3189,1
4.6132,12.4012,3077,3189,1
4.6380,12.5101,3104,3189,1
4.6628,12.8526,3189,3165,1
4.6876,12.4053,3078,3189,1
4.7124,11.7121,2906,3189,1
4.7372,11.4461,2840,3139,1
4.7621,12.0627,2993,3173,1
4.7869,12.4214,3082,3189,1
4.8117,12.8526,3189,3163,1
4.8365,11.3977,2828,3173,1
4.8613,12.6592,3141,3189,1
4.8861,11.6798,2898,3175,1
4.9109,11.9700,2970,3189,1
4.9357,11.1599,2769,3173,1
4.9605,12.8526,3189,3189,1
4.9853,11.9942,2976,3137,1
5.0101,11.4864,2850,3189,1
5.0349,12.8526,3189,3072,1
5.0597,12.7075,3153,3189,1
5.0845,12.1514,3015,3172,1
5.1093,12.8526,3189,3189,1
5.1341,12.3569,3066,3189,1
5.1589,12.7116,3154,3175,1
5.1837,12.2038,3028,3189,1
5.2085,12.7478,3163,3160,1
5.2333,12.8526,3189,3189,1
5.2581,12.5222,3107,3148,1
5.2829,11.7765,2922,3189,1
5.3077,12.8526,3189,3169,1
5.3325,12.6914,3149,3173,1
5.3573,12.5987,3126,3167,1
5.3821,11.8975,2952,3189,1
5.4069,11.8330,2936,3183,1
5.4317,12.8325,3184,3172,1
5.4565,12.8526,3189,3159,1
5.4813,11.4582,2843,3189,1
5.5061,12.3166,3056,3125,1
5.5309,12.8526,3189,3162,1
5.5557,11.5388,2863,3189,1
5.5805,12.8526,3189,3189,1
5.6053,12.8526,3189,3174,1
5.6301,11.5750,2872,3189,1
5.6549,12.7358,3160,3169,1
5.6797,12.8526,3189,3182,1
5.7045,12.0788,2997,3173,1
5.7293,12.3650,3068,3189,1
5.7541,11.6798,2898,3189,1
5.7789,12.2441,3038,3165,1
5.8037,12.8526,3189,3171,1
5.8286,11.3372,2813,3189,1
5.8534,12.2844,3048,3189,1
5.8782,11.8813,2948,3163,1
5.9030,12.8526,3189,3189,1
5.9278,12.8526,3189,3189,1
5.9526,12.3851,3073,3169,1
5.9774,11.7040,2904,3189,1
6.0022,12.8526,3189,3135,1
6.0270,12.8526,3189,3180,1
6.0518,12.6431,3137,3185,1
6.0766,12.8526,3189,3189,1
6.1014,11.8612,2943,3179,1
6.1262,12.4496,3089,3189,1
6.1510,11.8531,2941,3189,1
6.1758,11.8975,2952,3163,1
6.2006,12.5786,3121,3140,1
6.2254,11.3131,2807,3189,1
6.2502,12.0425,2988,3180,1
6.2750,12.0788,2997,3189,1
6.2998,11.3453,2815,3189,1
6.3246,11.7524,2916,3186,1
6.3494,12.6955,3150,3115,1
6.3742,12.4133,3080,3159,1
6.3990,12.7116,3154,3189,1
6.4238,12.8526,3189,3189,1
6.4486,12.3609,3067,3189,1
6.4734,11.1156,2758,3189,1
6.4982,12.1594,3017,3189,1
6.5230,12.8526,3189,3189,1
6.5478,12.8526,3189,3189,1
6.5726,11.6838,2899,3153,1
6.5974,12.1070,3004,3185,1
6.6222,10.6924,2653,3147,1
6.6470,12.8526,3189,3189,1
6.6718,12.0788,2997,3151,1
6.6966,12.8526,3189,3146,1
6.7214,12.3287,3059,3128,1
6.7462,12.2844,3048,3163,1
6.7710,12.8526,3189,3162,1
6.7958,12.8526,3189,3184,1
6.8206,12.4214,3082,3180,1
6.8454,12.8526,3189,3165,1
6.8703,12.6431,3137,3189,1
6.8951,12.0788,2997,3189,1
6.9199,12.4496,3089,3189,1
6.9447,11.1599,2769,3189,1
6.9695,12.5866,3123,3189,1
6.9943,12.8526,3189,3189,1
7.0191,11.3292,2811,3189,1
7.0439,11.6476,2890,3154,1
7.0687,12.1635,3018,3162,1
7.0935,12.7962,3175,3189,1
7.1183,11.0874,2751,3189,1
7.1431,12.3085,3054,3189,1
7.1679,12.8526,3189,3189,1
7.1927,12.8325,3184,3185,1
7.2175,12.5342,3110,3189,1
7.2423,12.5141,3105,3189,1
7.2671,10.9705,2722,3189,1
7.2919,12.8526,3189,3189,1
7.3167,9.9065,2458,3189,1
7.3415,11.6959,2902,3186,1
7.3663,12.8526,3189,3184,1
7.3911,11.0390,2739,3189,1
7.4159,11.8410,2938,3189,1
7.4407,11.8088,2930,3189,1
7.4655,12.8526,3189,3179,1
7.4903,11.8330,2936,3189,1
7.5151,12.3045,3053,3189,1
7.5399,10.9342,2713,3189,1
7.5647,12.4657,3093,3189,1
7.5895,12.2360,3036,3189,1
7.6143,12.4214,3082,3189,1
7.6391,11.8934,2951,3189,1
7.6639,12.4536,3090,3186,1
7.6887,12.8526,3189,3189,1
7.7135,12.8526,3189,3189,1
7.7383,11.5549,2867,3189,1
7.7631,12.7882,3173,3189,1
7.7879,11.0914,2752,3172,1
7.8127,12.6310,3134,3189,1
7.8375,12.8526,3189,3189,1
7.8623,12.8526,3189,3189,1
7.8871,12.8405,3186,3174,1
7.9119,12.8526,3189,3189,1
7.9368,11.9337,2961,3189,1
7.9616,12.3892,3074,3180,1
7.9864,12.7358,3160,3150,1
8.0112,12.6511,3139,3179,1
8.0360,12.1715,3020,3189,1
8.0608,11.8088,2930,3143,1
8.0856,12.6672,3143,3189,1
8.1104,11.5952,2877,3189,1
8.1352,12.8526,3189,3189,1
8.1600,11.9700,2970,3189,1
8.1848,12.1514,3015,3189,1
8.2096,12.8526,3189,3189,1
8.2344,11.7645,2919,3160,1
8.2592,12.4980,3101,3189,1
8.2840,11.2244,2785,3189,1
8.3088,11.5549,2867,3189,1
8.3336,11.6355,2887,3189,1
8.3584,11.7886,2925,3189,1
8.3832,11.9337,2961,3189,1
8.4080,11.8007,2928,3189,1
8.4328,11.7362,2912,3181,1
8.4576,12.8526,3189,3173,1
8.4824,11.5508,2866,3189,1
8.5072,11.8692,2945,3189,1
8.5320,11.3252,2810,3189,1
8.5568,10.1040,2507,3185,1
